Company Name,Date,Close Price
SAP (SAP),2023-11-30,155.74
SAP (SAP),2023-12-31,151.31
SAP (SAP),2024-01-31,169.42
SAP (SAP),2024-02-29,183.88
SAP (SAP),2024-03-31,190.89
SAP (SAP),2024-04-30,177.36
SAP (SAP),2024-05-31,180.81
SAP (SAP),2024-06-30,199.9
SAP (SAP),2024-07-31,209.7
SAP (SAP),2024-08-31,217.74
SAP (SAP),2024-09-30,227.05
SAP (SAP),2024-10-31,231.55
SAP (SAP),2024-11-30,235.47
SAP (SAP),2024-12-31,246.6
Infosys (INFY),2018-01-31,7.34
Infosys (INFY),2018-02-28,7.19
Infosys (INFY),2018-03-31,7.27
Infosys (INFY),2018-04-30,7.2
Infosys (INFY),2018-05-31,7.41
Infosys (INFY),2018-06-30,8.12
Infosys (INFY),2018-07-31,8.43
Infosys (INFY),2018-08-31,8.68
Infosys (INFY),2018-09-30,8.5
Infosys (INFY),2018-10-31,8.0
Infosys (INFY),2018-11-30,8.33
Infosys (INFY),2018-12-31,8.04
Infosys (INFY),2019-01-31,9.17
Infosys (INFY),2019-02-28,9.1
Infosys (INFY),2019-03-31,9.28
Infosys (INFY),2019-04-30,9.13
Infosys (INFY),2019-05-31,8.89
Infosys (INFY),2019-06-30,9.21
Infosys (INFY),2019-07-31,9.75
Infosys (INFY),2019-08-31,9.89
Infosys (INFY),2019-09-30,9.79
Infosys (INFY),2019-10-31,8.36
Infosys (INFY),2019-11-30,8.57
Infosys (INFY),2019-12-31,8.99
Infosys (INFY),2020-01-31,9.55
Infosys (INFY),2020-02-29,8.78
Infosys (INFY),2020-03-31,7.15
Infosys (INFY),2020-04-30,8.04
Infosys (INFY),2020-05-31,8.04
Infosys (INFY),2020-06-30,8.54
Infosys (INFY),2020-07-31,11.36
Infosys (INFY),2020-08-31,11.13
Infosys (INFY),2020-09-30,12.2
Infosys (INFY),2020-10-31,12.75
Infosys (INFY),2020-11-30,13.6
Infosys (INFY),2020-12-31,15.14
Infosys (INFY),2021-01-31,15.08
Infosys (INFY),2021-02-28,15.29
Infosys (INFY),2021-03-31,16.72
Infosys (INFY),2021-04-30,16.15
Infosys (INFY),2021-05-31,17.46
Infosys (INFY),2021-06-30,19.13
Infosys (INFY),2021-07-31,19.96
Infosys (INFY),2021-08-31,21.5
Infosys (INFY),2021-09-30,20.08
Infosys (INFY),2021-10-31,20.29
Infosys (INFY),2021-11-30,20.56
Infosys (INFY),2021-12-31,23.04
Infosys (INFY),2022-01-31,21.46
Infosys (INFY),2022-02-28,20.45
Infosys (INFY),2022-03-31,22.66
Infosys (INFY),2022-04-30,18.09
Infosys (INFY),2022-05-31,17.36
Infosys (INFY),2022-06-30,17.04
Infosys (INFY),2022-07-31,17.94
Infosys (INFY),2022-08-31,16.85
Infosys (INFY),2022-09-30,15.62
Infosys (INFY),2022-10-31,17.43
Infosys (INFY),2022-11-30,18.94
Infosys (INFY),2022-12-31,16.76
Infosys (INFY),2023-01-31,17.5
Infosys (INFY),2023-02-28,16.7
Infosys (INFY),2023-03-31,16.23
Infosys (INFY),2023-04-30,14.46
Infosys (INFY),2023-05-31,14.85
Infosys (INFY),2023-06-30,15.16
Infosys (INFY),2023-07-31,15.71
Infosys (INFY),2023-08-31,16.38
Infosys (INFY),2023-09-30,16.14
Infosys (INFY),2023-10-31,15.69
Infosys (INFY),2023-11-30,16.77
Infosys (INFY),2023-12-31,17.56
Infosys (INFY),2024-01-31,18.98
Infosys (INFY),2024-02-29,19.07
Infosys (INFY),2024-03-31,17.13
Infosys (INFY),2024-04-30,15.97
Infosys (INFY),2024-05-31,16.33
Infosys (INFY),2024-06-30,18.15
Infosys (INFY),2024-07-31,21.57
Infosys (INFY),2024-08-31,22.7
Infosys (INFY),2024-09-30,21.71
Infosys (INFY),2024-10-31,20.62
Infosys (INFY),2024-11-30,21.76
Infosys (INFY),2024-12-31,21.79
Spotify (SPOT),2018-04-30,161.67
Spotify (SPOT),2018-05-31,157.71
Spotify (SPOT),2018-06-30,168.24
Spotify (SPOT),2018-07-31,182.83
Spotify (SPOT),2018-08-31,189.52
Spotify (SPOT),2018-09-30,180.83
Spotify (SPOT),2018-10-31,149.69
Spotify (SPOT),2018-11-30,136.38
Spotify (SPOT),2018-12-31,113.5
Spotify (SPOT),2019-01-31,135.45
Spotify (SPOT),2019-02-28,140.14
Spotify (SPOT),2019-03-31,138.8
Spotify (SPOT),2019-04-30,135.77
Spotify (SPOT),2019-05-31,125.58
Spotify (SPOT),2019-06-30,146.22
Spotify (SPOT),2019-07-31,154.94
Spotify (SPOT),2019-08-31,134.95
Spotify (SPOT),2019-09-30,114.0
Spotify (SPOT),2019-10-31,144.3
Spotify (SPOT),2019-11-30,142.55
Spotify (SPOT),2019-12-31,149.55
Spotify (SPOT),2020-01-31,141.3
Spotify (SPOT),2020-02-29,137.12
Spotify (SPOT),2020-03-31,121.44
Spotify (SPOT),2020-04-30,151.57
Spotify (SPOT),2020-05-31,180.93
Spotify (SPOT),2020-06-30,258.19
Spotify (SPOT),2020-07-31,257.82
Spotify (SPOT),2020-08-31,282.16
Spotify (SPOT),2020-09-30,242.57
Spotify (SPOT),2020-10-31,239.89
Spotify (SPOT),2020-11-30,291.37
Spotify (SPOT),2020-12-31,314.66
Spotify (SPOT),2021-01-31,315.0
Spotify (SPOT),2021-02-28,307.38
Spotify (SPOT),2021-03-31,267.95
Spotify (SPOT),2021-04-30,252.12
Spotify (SPOT),2021-05-31,241.57
Spotify (SPOT),2021-06-30,275.59
Spotify (SPOT),2021-07-31,228.67
Spotify (SPOT),2021-08-31,234.34
Spotify (SPOT),2021-09-30,225.34
Spotify (SPOT),2021-10-31,289.4
Spotify (SPOT),2021-11-30,238.5
Spotify (SPOT),2021-12-31,234.03
Spotify (SPOT),2022-01-31,196.26
Spotify (SPOT),2022-02-28,156.19
Spotify (SPOT),2022-03-31,151.02
Spotify (SPOT),2022-04-30,101.65
Spotify (SPOT),2022-05-31,112.77
Spotify (SPOT),2022-06-30,93.83
Spotify (SPOT),2022-07-31,113.02
Spotify (SPOT),2022-08-31,108.15
Spotify (SPOT),2022-09-30,86.3
Spotify (SPOT),2022-10-31,80.58
Spotify (SPOT),2022-11-30,79.42
Spotify (SPOT),2022-12-31,78.95
Spotify (SPOT),2023-01-31,112.72
Spotify (SPOT),2023-02-28,116.3
Spotify (SPOT),2023-03-31,133.62
Spotify (SPOT),2023-04-30,133.6
Spotify (SPOT),2023-05-31,148.9
Spotify (SPOT),2023-06-30,160.55
Spotify (SPOT),2023-07-31,149.41
Spotify (SPOT),2023-08-31,153.97
Spotify (SPOT),2023-09-30,154.64
Spotify (SPOT),2023-10-31,164.76
Spotify (SPOT),2023-11-30,185.11
Spotify (SPOT),2023-12-31,187.91
Spotify (SPOT),2024-01-31,215.35
Spotify (SPOT),2024-02-29,256.41
Spotify (SPOT),2024-03-31,263.9
Spotify (SPOT),2024-04-30,280.44
Spotify (SPOT),2024-05-31,296.78
Spotify (SPOT),2024-06-30,313.79
Spotify (SPOT),2024-07-31,343.94
Spotify (SPOT),2024-08-31,342.88
Spotify (SPOT),2024-09-30,368.53
Spotify (SPOT),2024-10-31,385.1
Spotify (SPOT),2024-11-30,476.96
Spotify (SPOT),2024-12-31,451.79
Workday (WDAY),2018-01-31,119.89
Workday (WDAY),2018-02-28,126.67
Workday (WDAY),2018-03-31,127.11
Workday (WDAY),2018-04-30,124.84
Workday (WDAY),2018-05-31,130.96
Workday (WDAY),2018-06-30,121.12
Workday (WDAY),2018-07-31,124.02
Workday (WDAY),2018-08-31,154.54
Workday (WDAY),2018-09-30,145.98
Workday (WDAY),2018-10-31,133.02
Workday (WDAY),2018-11-30,164.0
Workday (WDAY),2018-12-31,159.68
Workday (WDAY),2019-01-31,181.53
Workday (WDAY),2019-02-28,197.93
Workday (WDAY),2019-03-31,192.85
Workday (WDAY),2019-04-30,205.63
Workday (WDAY),2019-05-31,204.12
Workday (WDAY),2019-06-30,205.58
Workday (WDAY),2019-07-31,199.98
Workday (WDAY),2019-08-31,177.28
Workday (WDAY),2019-09-30,169.96
Workday (WDAY),2019-10-31,162.16
Workday (WDAY),2019-11-30,179.12
Workday (WDAY),2019-12-31,164.45
Workday (WDAY),2020-01-31,184.63
Workday (WDAY),2020-02-29,173.25
Workday (WDAY),2020-03-31,130.22
Workday (WDAY),2020-04-30,153.9
Workday (WDAY),2020-05-31,183.43
Workday (WDAY),2020-06-30,187.36
Workday (WDAY),2020-07-31,180.92
Workday (WDAY),2020-08-31,239.71
Workday (WDAY),2020-09-30,215.13
Workday (WDAY),2020-10-31,210.12
Workday (WDAY),2020-11-30,224.79
Workday (WDAY),2020-12-31,239.61
Workday (WDAY),2021-01-31,227.53
Workday (WDAY),2021-02-28,245.18
Workday (WDAY),2021-03-31,248.43
Workday (WDAY),2021-04-30,247.0
Workday (WDAY),2021-05-31,228.72
Workday (WDAY),2021-06-30,238.74
Workday (WDAY),2021-07-31,234.4
Workday (WDAY),2021-08-31,273.16
Workday (WDAY),2021-09-30,249.89
Workday (WDAY),2021-10-31,289.98
Workday (WDAY),2021-11-30,274.23
Workday (WDAY),2021-12-31,273.18
Workday (WDAY),2022-01-31,253.01
Workday (WDAY),2022-02-28,229.05
Workday (WDAY),2022-03-31,239.46
Workday (WDAY),2022-04-30,206.7
Workday (WDAY),2022-05-31,156.3
Workday (WDAY),2022-06-30,139.58
Workday (WDAY),2022-07-31,155.1
Workday (WDAY),2022-08-31,164.56
Workday (WDAY),2022-09-30,152.22
Workday (WDAY),2022-10-31,155.82
Workday (WDAY),2022-11-30,167.9
Workday (WDAY),2022-12-31,167.33
Workday (WDAY),2023-01-31,181.43
Workday (WDAY),2023-02-28,185.47
Workday (WDAY),2023-03-31,206.54
Workday (WDAY),2023-04-30,186.14
Workday (WDAY),2023-05-31,211.99
Workday (WDAY),2023-06-30,225.89
Workday (WDAY),2023-07-31,237.13
Workday (WDAY),2023-08-31,244.5
Workday (WDAY),2023-09-30,214.85
Workday (WDAY),2023-10-31,211.71
Workday (WDAY),2023-11-30,270.72
Workday (WDAY),2023-12-31,276.06
Workday (WDAY),2024-01-31,291.07
Workday (WDAY),2024-02-29,294.66
Workday (WDAY),2024-03-31,272.75
Workday (WDAY),2024-04-30,244.73
Workday (WDAY),2024-05-31,211.45
Workday (WDAY),2024-06-30,223.56
Workday (WDAY),2024-07-31,227.12
Workday (WDAY),2024-08-31,263.19
Workday (WDAY),2024-09-30,244.41
Workday (WDAY),2024-10-31,233.85
Workday (WDAY),2024-11-30,249.99
Workday (WDAY),2024-12-31,262.0
Fortinet (FTNT),2018-01-31,9.21
Fortinet (FTNT),2018-02-28,10.09
Fortinet (FTNT),2018-03-31,10.72
Fortinet (FTNT),2018-04-30,11.07
Fortinet (FTNT),2018-05-31,12.24
Fortinet (FTNT),2018-06-30,12.49
Fortinet (FTNT),2018-07-31,12.58
Fortinet (FTNT),2018-08-31,16.75
Fortinet (FTNT),2018-09-30,18.45
Fortinet (FTNT),2018-10-31,16.44
Fortinet (FTNT),2018-11-30,14.77
Fortinet (FTNT),2018-12-31,14.09
Fortinet (FTNT),2019-01-31,15.31
Fortinet (FTNT),2019-02-28,17.36
Fortinet (FTNT),2019-03-31,16.79
Fortinet (FTNT),2019-04-30,18.68
Fortinet (FTNT),2019-05-31,14.5
Fortinet (FTNT),2019-06-30,15.37
Fortinet (FTNT),2019-07-31,16.06
Fortinet (FTNT),2019-08-31,15.84
Fortinet (FTNT),2019-09-30,15.35
Fortinet (FTNT),2019-10-31,16.31
Fortinet (FTNT),2019-11-30,21.02
Fortinet (FTNT),2019-12-31,21.35
Fortinet (FTNT),2020-01-31,23.07
Fortinet (FTNT),2020-02-29,20.41
Fortinet (FTNT),2020-03-31,20.23
Fortinet (FTNT),2020-04-30,21.55
Fortinet (FTNT),2020-05-31,27.84
Fortinet (FTNT),2020-06-30,27.45
Fortinet (FTNT),2020-07-31,27.66
Fortinet (FTNT),2020-08-31,26.4
Fortinet (FTNT),2020-09-30,23.56
Fortinet (FTNT),2020-10-31,22.07
Fortinet (FTNT),2020-11-30,24.65
Fortinet (FTNT),2020-12-31,29.71
Fortinet (FTNT),2021-01-31,28.95
Fortinet (FTNT),2021-02-28,33.77
Fortinet (FTNT),2021-03-31,36.88
Fortinet (FTNT),2021-04-30,40.85
Fortinet (FTNT),2021-05-31,43.71
Fortinet (FTNT),2021-06-30,47.64
Fortinet (FTNT),2021-07-31,54.45
Fortinet (FTNT),2021-08-31,63.03
Fortinet (FTNT),2021-09-30,58.41
Fortinet (FTNT),2021-10-31,67.27
Fortinet (FTNT),2021-11-30,66.42
Fortinet (FTNT),2021-12-31,71.88
Fortinet (FTNT),2022-01-31,59.45
Fortinet (FTNT),2022-02-28,68.9
Fortinet (FTNT),2022-03-31,68.35
Fortinet (FTNT),2022-04-30,57.8
Fortinet (FTNT),2022-05-31,58.83
Fortinet (FTNT),2022-06-30,56.58
Fortinet (FTNT),2022-07-31,59.65
Fortinet (FTNT),2022-08-31,48.69
Fortinet (FTNT),2022-09-30,49.13
Fortinet (FTNT),2022-10-31,57.16
Fortinet (FTNT),2022-11-30,53.16
Fortinet (FTNT),2022-12-31,48.89
Fortinet (FTNT),2023-01-31,52.34
Fortinet (FTNT),2023-02-28,59.44
Fortinet (FTNT),2023-03-31,66.46
Fortinet (FTNT),2023-04-30,63.05
Fortinet (FTNT),2023-05-31,68.33
Fortinet (FTNT),2023-06-30,75.59
Fortinet (FTNT),2023-07-31,77.72
Fortinet (FTNT),2023-08-31,60.21
Fortinet (FTNT),2023-09-30,58.68
Fortinet (FTNT),2023-10-31,57.17
Fortinet (FTNT),2023-11-30,52.56
Fortinet (FTNT),2023-12-31,58.53
Fortinet (FTNT),2024-01-31,64.49
Fortinet (FTNT),2024-02-29,69.11
Fortinet (FTNT),2024-03-31,68.31
Fortinet (FTNT),2024-04-30,63.18
Fortinet (FTNT),2024-05-31,59.32
Fortinet (FTNT),2024-06-30,60.27
Fortinet (FTNT),2024-07-31,58.04
Fortinet (FTNT),2024-08-31,76.71
Fortinet (FTNT),2024-09-30,77.55
Fortinet (FTNT),2024-10-31,78.66
Fortinet (FTNT),2024-11-30,95.05
Fortinet (FTNT),2024-12-31,95.13
Cloudflare (NET),2019-09-30,18.57
Cloudflare (NET),2019-10-31,16.84
Cloudflare (NET),2019-11-30,19.48
Cloudflare (NET),2019-12-31,17.06
Cloudflare (NET),2020-01-31,17.86
Cloudflare (NET),2020-02-29,21.3
Cloudflare (NET),2020-03-31,23.48
Cloudflare (NET),2020-04-30,23.56
Cloudflare (NET),2020-05-31,29.07
Cloudflare (NET),2020-06-30,35.95
Cloudflare (NET),2020-07-31,41.62
Cloudflare (NET),2020-08-31,38.26
Cloudflare (NET),2020-09-30,41.06
Cloudflare (NET),2020-10-31,51.97
Cloudflare (NET),2020-11-30,75.08
Cloudflare (NET),2020-12-31,75.99
Cloudflare (NET),2021-01-31,76.66
Cloudflare (NET),2021-02-28,73.97
Cloudflare (NET),2021-03-31,70.26
Cloudflare (NET),2021-04-30,84.74
Cloudflare (NET),2021-05-31,82.06
Cloudflare (NET),2021-06-30,105.84
Cloudflare (NET),2021-07-31,118.63
Cloudflare (NET),2021-08-31,120.74
Cloudflare (NET),2021-09-30,112.65
Cloudflare (NET),2021-10-31,194.72
Cloudflare (NET),2021-11-30,188.24
Cloudflare (NET),2021-12-31,131.5
Cloudflare (NET),2022-01-31,96.4
Cloudflare (NET),2022-02-28,116.42
Cloudflare (NET),2022-03-31,119.7
Cloudflare (NET),2022-04-30,86.14
Cloudflare (NET),2022-05-31,56.0
Cloudflare (NET),2022-06-30,43.75
Cloudflare (NET),2022-07-31,50.32
Cloudflare (NET),2022-08-31,62.57
Cloudflare (NET),2022-09-30,55.31
Cloudflare (NET),2022-10-31,56.32
Cloudflare (NET),2022-11-30,49.14
Cloudflare (NET),2022-12-31,45.21
Cloudflare (NET),2023-01-31,52.91
Cloudflare (NET),2023-02-28,60.01
Cloudflare (NET),2023-03-31,61.66
Cloudflare (NET),2023-04-30,47.05
Cloudflare (NET),2023-05-31,69.16
Cloudflare (NET),2023-06-30,65.37
Cloudflare (NET),2023-07-31,68.77
Cloudflare (NET),2023-08-31,65.03
Cloudflare (NET),2023-09-30,63.04
Cloudflare (NET),2023-10-31,56.69
Cloudflare (NET),2023-11-30,77.15
Cloudflare (NET),2023-12-31,83.26
Cloudflare (NET),2024-01-31,79.05
Cloudflare (NET),2024-02-29,98.54
Cloudflare (NET),2024-03-31,96.83
Cloudflare (NET),2024-04-30,87.4
Cloudflare (NET),2024-05-31,67.69
Cloudflare (NET),2024-06-30,82.83
Cloudflare (NET),2024-07-31,77.5
Cloudflare (NET),2024-08-31,82.14
Cloudflare (NET),2024-09-30,80.89
Cloudflare (NET),2024-10-31,87.71
Cloudflare (NET),2024-11-30,99.83
Cloudflare (NET),2024-12-31,109.03
Snowflake (SNOW),2020-09-30,251.0
Snowflake (SNOW),2020-10-31,250.02
Snowflake (SNOW),2020-11-30,325.84
Snowflake (SNOW),2020-12-31,281.4
Snowflake (SNOW),2021-01-31,272.45
Snowflake (SNOW),2021-02-28,259.54
Snowflake (SNOW),2021-03-31,229.28
Snowflake (SNOW),2021-04-30,231.59
Snowflake (SNOW),2021-05-31,238.03
Snowflake (SNOW),2021-06-30,241.8
Snowflake (SNOW),2021-07-31,265.72
Snowflake (SNOW),2021-08-31,304.35
Snowflake (SNOW),2021-09-30,302.43
Snowflake (SNOW),2021-10-31,353.84
Snowflake (SNOW),2021-11-30,340.15
Snowflake (SNOW),2021-12-31,338.75
Snowflake (SNOW),2022-01-31,275.9
Snowflake (SNOW),2022-02-28,265.66
Snowflake (SNOW),2022-03-31,229.13
Snowflake (SNOW),2022-04-30,171.44
Snowflake (SNOW),2022-05-31,127.65
Snowflake (SNOW),2022-06-30,139.06
Snowflake (SNOW),2022-07-31,149.91
Snowflake (SNOW),2022-08-31,180.95
Snowflake (SNOW),2022-09-30,169.96
Snowflake (SNOW),2022-10-31,160.3
Snowflake (SNOW),2022-11-30,142.9
Snowflake (SNOW),2022-12-31,143.54
Snowflake (SNOW),2023-01-31,156.44
Snowflake (SNOW),2023-02-28,154.38
Snowflake (SNOW),2023-03-31,154.29
Snowflake (SNOW),2023-04-30,148.08
Snowflake (SNOW),2023-05-31,165.36
Snowflake (SNOW),2023-06-30,175.98
Snowflake (SNOW),2023-07-31,177.71
Snowflake (SNOW),2023-08-31,156.85
Snowflake (SNOW),2023-09-30,152.77
Snowflake (SNOW),2023-10-31,145.13
Snowflake (SNOW),2023-11-30,187.68
Snowflake (SNOW),2023-12-31,199.0
Snowflake (SNOW),2024-01-31,195.64
Snowflake (SNOW),2024-02-29,188.28
Snowflake (SNOW),2024-03-31,161.6
Snowflake (SNOW),2024-04-30,155.2
Snowflake (SNOW),2024-05-31,136.18
Snowflake (SNOW),2024-06-30,135.09
Snowflake (SNOW),2024-07-31,130.38
Snowflake (SNOW),2024-08-31,114.23
Snowflake (SNOW),2024-09-30,114.86
Snowflake (SNOW),2024-10-31,114.82
Snowflake (SNOW),2024-11-30,174.8
Snowflake (SNOW),2024-12-31,154.97
